stock_id,year,60日均價(元),本季以來報酬率 %,class
6531,201703,69.7873,19.1138,1
6533,201703,166.432,153.456,1
6541,201703,.,-22.2141,0
6552,201703,31.7351,18.4617,1
6558,201703,.,27.1483,1
6579,201703,.,1.7326,1
6581,201703,.,51.7025,1
6582,201703,.,6.3832,1
6585,201703,60.76,-4.0248,0
6591,201703,.,1.742,1
6598,201703,.,-29.375,0
6605,201703,73.3783,-3.1506,0
6625,201703,.,289.98,1
8011,201703,21.2118,17.4526,1
8016,201703,80.7789,-3.8046,0
8021,201703,19.6777,38.2652,1
8028,201703,.,43.55,1
8033,201703,10.16,1.0465,1
6505,201703,89.2373,-5.3571,0
6504,201703,138.16,1.9805,1
6491,201703,.,65.0003,1
6477,201703,16.4263,-2.1505,0
6464,201703,99.3321,-1.205,0
6456,201703,103.435,59.0159,1
6451,201703,95.3347,1.4776,1
6449,201703,29.29,14.3322,1
6443,201703,15.0478,4.8312,1
6442,201703,36.3408,2.7541,1
6438,201703,.,12.6224,1
6431,201703,8.3231,9.6254,1
6426,201703,84.6551,209.323,1
6416,201703,.,11.121,1
6415,201703,496.635,23.3476,1
6414,201703,373.361,-3.7621,0
6412,201703,39.3696,-2.7001,0
6409,201703,343.196,-9.0908,0
6405,201703,15.5275,12.7274,1
6289,201703,8.086,54.9997,1
6288,201703,.,141.417,1
6285,201703,71.139,-1.1583,0
8271,201703,26.9808,14.5675,1
8341,201703,116.814,29.2038,1
8367,201703,.,29.2373,1
8374,201703,17.8276,-5.5557,0
6283,201703,37.5581,67.3321,1
6282,201703,19.6884,-0.8316,0
8039,201703,30.3436,9.72,1
8046,201703,23.3203,5.0707,1
8070,201703,10.3411,21.6418,1
8072,201703,23.2406,-0.4492,0
8081,201703,54.6061,1.8676,1
8101,201703,10.56,-0.194,0
8103,201703,26.2651,22.7685,1
8104,201703,.,11.9637,1
8105,201703,17.1263,8.8047,1
8466,201703,93.3997,0.0004,1
8467,201703,29.9258,19.3005,1
8473,201703,46.2832,17.1485,1
8478,201703,.,6.8247,1
8480,201703,99.3853,38.3179,1
8481,201703,35.2072,16.0526,1
8488,201703,38.0926,2.2775,1
8926,201703,18.4825,5.1568,1
8940,201703,14.42,0,0
8996,201703,45.1045,-7.1687,0
9103,201703,1.8395,1.1111,1
910322,201703,15.7808,0.9576,1
9105,201703,2.5282,3.2133,1
910861,201703,12.6199,8.2306,1
9110,201703,4.09,4.2109,1
911608,201703,2.68,6.667,1
911622,201703,12.46,0,0
911868,201703,2.2,-6.609,0
8110,201703,11.93,30.7692,1
8112,201703,16.7448,3.4136,1
8114,201703,136.475,-3.6725,0
8131,201703,18.4782,9.9793,1
8150,201703,24.8051,16.7742,1
8163,201703,16.9718,12.4123,1
8201,201703,10.03,99.6337,1
8210,201703,42.5438,6.1778,1
8213,201703,24.6944,5.1581,1
8215,201703,13.2288,-0.6686,0
8222,201703,23.3791,11.6089,1
8249,201703,17.9109,10.4765,1
8261,201703,20.8861,28.0178,1
9917,201703,74.8013,1.58,1
9918,201703,27.7795,0.6277,1
9919,201703,10.4258,1.8604,1
9921,201703,173.056,-1.9126,0
9924,201703,33.3666,0.3591,1
9925,201703,32.015,0.5011,1
9926,201703,35.7587,-0.1208,0
9927,201703,28.0955,12.1882,1
9928,201703,7.43,-10.0787,0
9929,201703,12.4521,-3.5088,0
9930,201703,42.5346,4.7258,1
9931,201703,25.4552,-1.7461,0
9933,201703,40.1193,8.8294,1
9934,201703,13.0968,1.8461,1
9935,201703,9.0576,1.0011,1
9937,201703,32.5649,0.2511,1
9938,201703,84.579,9.0148,1
9939,201703,47.2977,11.5753,1
9940,201703,24.2669,8.8648,1
9941,201703,58.258,13.8598,1
9942,201703,65.2359,-4.5074,0
9943,201703,38.706,4.8827,1
9944,201703,20.97,3.3493,1
9945,201703,27.8346,-1.2229,0
9946,201703,7.9561,17.4527,1
9955,201703,16.53,1.5825,1
9958,201703,9.1914,0.5187,1
8429,201703,32.4615,-2.8089,0
8438,201703,23.94,-10.2852,0
8442,201703,47.5341,13.958,1
8443,201703,16.2031,-2.8327,0
8454,201703,174.476,11.3402,1
8462,201703,46.2272,1.4495,1
8463,201703,15.8146,20.8094,1
8464,201703,259.918,-14.8874,0
912000,201703,2.06,1.2047,1
9136,201703,9.5481,24.2577,1
9802,201703,48.297,3.5656,1
9902,201703,9.9718,9.375,1
9904,201703,34.1042,4.4776,1
9905,201703,20.2541,9.2052,1
9906,201703,16.59,-1.2046,0
9907,201703,13.47,13.3572,1
9908,201703,20.961,2.8805,1
9910,201703,86.9679,0.4151,1
9911,201703,26.5245,8.7223,1
9912,201703,7.9133,-1.2787,0
9914,201703,145.796,11.4584,1
8404,201703,28.3831,5.3693,1
8411,201703,28.7348,-2.0407,0
8422,201703,131.417,5.1673,1
1101,201706,23.0193,-3.0304,0
1236,201706,16.1818,-5.2341,0
1256,201706,111.352,-4.3656,0
1301,201706,73.7463,2.4313,1
1303,201706,57.8065,5.0068,1
1304,201706,12.9735,-1.8986,0
1305,201706,19.9404,-0.0006,0
1307,201706,31.4446,2.082,1
1308,201706,14.5808,2.71,1
1309,201706,8.8404,-1.3,0
1310,201706,17.2057,-4.3309,0
1312,201706,18.78,0.474,1
1313,201706,9.616,3.0417,1
1314,201706,9.9792,0.4309,1
1315,201706,27.1612,1.7142,1
1316,201706,18.55,8.0259,1
1319,201706,44.7549,7.2106,1
1321,201706,25.39,-0.1913,0
1323,201706,27.2832,-0.7483,0
1324,201706,11.4683,1.145,1
1325,201706,19.3055,-3.721,0
1326,201706,73.4022,1.1656,1
1337,201706,13.89,-16.4594,0
1338,201706,83.9743,8.9155,1
1339,201706,36.5935,2.5642,1
1340,201706,36.22,-4.4963,0
1402,201706,20.6987,-5.8936,0
1409,201706,7.5782,-6.4089,0
1410,201706,22.351,-4.8356,0
1413,201706,6.15,9.667,1
1414,201706,5.6423,2.6193,1
1416,201706,22.52,-7.5127,0
1417,201706,6.6516,-11.3513,0
1102,201706,23.4653,-14.7057,0
1103,201706,8.9724,-1.8099,0
1104,201706,20.1342,-5.9926,0
1108,201706,8.8691,-4.8245,0
1109,201706,9.3126,0.9705,1
1110,201706,15.5262,-5.8104,0
1201,201706,17.0474,3.5714,1
1203,201706,20.7806,3.5492,1
1210,201706,22.5465,12.1529,1
1213,201706,17.42,-5.3073,0
1215,201706,51.9584,37.6388,1
1216,201706,48.5165,7.2054,1
1217,201706,7.56,0.3977,1
1218,201706,13.7208,12.0804,1
1219,201706,15.486,2.7108,1
1220,201706,9.0225,-1.3454,0
1225,201706,46.1334,7.8003,1
1227,201706,65.2489,8.3555,1
1229,201706,15.5784,10.8058,1
1231,201706,24.7302,5.3232,1
1232,201706,76.6609,4.4958,1
1233,201706,30.4544,-1.0681,0
1234,201706,26.9734,-0.2973,0
1235,201706,16.0927,5.7972,1
1418,201706,18.27,-11.6536,0
1419,201706,35.5138,3.1861,1
1423,201706,7.0021,-6.6122,0
1432,201706,26.0922,1.9737,1
1434,201706,24.656,-5.7098,0
1435,201706,5.51,-11.5062,0
1436,201706,24.8887,-1.5541,0
1437,201706,14.9904,-2.1562,0
1438,201706,9.8443,-0.4065,0
1439,201706,17.628,9.2229,1
1440,201706,12.3703,-13.8614,0
1441,201706,6.34,-20.8938,0
1442,201706,14.7399,7.1606,1
1443,201706,5.71,-5.8331,0
1444,201706,7.31,0.4816,1
1445,201706,7.9699,-3.366,0
1446,201706,23.3559,2.6316,1
1447,201706,7.61,2.7159,1
1449,201706,11.1702,3.3836,1
1451,201706,33.91,-4.8146,0
1452,201706,17.8991,20.5541,1
1453,201706,7.1732,3.3751,1
1454,201706,7.4935,-0.1185,0
1455,201706,8.3,-4.369,0
1456,201706,11.06,-14.3426,0
1457,201706,8.0835,0.8968,1
1459,201706,7.91,-0.9411,0
1460,201706,14.69,-2.9847,0
1463,201706,18.7415,18.8643,1
1464,201706,19.9055,2.6167,1
1465,201706,10.5264,-1.1494,0
1466,201706,11.49,1.6954,1
1467,201706,10,-7.6925,0
1468,201706,10.22,0.4738,1
1470,201706,16.5495,-6.7182,0
1471,201706,7.17,-9.3644,0
1472,201706,25.443,41.8919,1
1473,201706,23.2152,-4.0741,0
1474,201706,9.97,0.8736,1
1475,201706,50.6819,136.574,1
1476,201706,282.132,22.0393,1
1477,201706,101.51,18.0722,1
1503,201706,35.8285,0.8558,1
1504,201706,25.481,-5.1867,0
1506,201706,23.309,9.5655,1
1512,201706,8.92,62.4685,1
1513,201706,16.3549,7.0708,1
1514,201706,8.3126,-1.8781,0
1515,201706,20.1117,20.1567,1
1516,201706,14.2508,-21.8595,0
1517,201706,9.755,-10.3895,0
1519,201706,15.4451,1.1763,1
1521,201706,63.7721,6.5518,1
1522,201706,25.5205,-2.7192,0
1524,201706,9.5283,-13.308,0
1525,201706,98.645,7.5115,1
1526,201706,14.7759,18.0645,1
1527,201706,72.7976,-7.8096,0
1528,201706,9.1947,-1.8958,0
1529,201706,26.9422,-20.2566,0
1530,201706,26.2386,-5.3764,0
1531,201706,17.133,3.3942,1
1532,201706,23.7753,-1.9325,0
1533,201706,38.2209,-7.8548,0
1535,201706,37.9909,-5.5915,0
1536,201706,124.42,18.1102,1
1537,201706,121.159,2.8569,1
1538,201706,28.4747,30.6961,1
1539,201706,18.9912,-16.7938,0
1540,201706,11.9633,-0.0002,0
1541,201706,48.54,-15.3846,0
1558,201706,110.171,-7.0515,0
1560,201706,59.7915,4.2064,1
1568,201706,33.3845,31.0683,1
1582,201706,64.2005,5.5224,1
1583,201706,53.8745,-12.4286,0
1587,201706,.,13.8536,1
1589,201706,82.8862,-11.1319,0
1590,201706,313.183,22.5314,1
1714,201706,7.75,-4.1571,0
1717,201706,25.3126,3.3331,1
1718,201706,6.95,-2.0359,0
1720,201706,27.5304,0.7452,1
1721,201706,13.7919,-7.6187,0
1722,201706,33.7394,-3.6904,0
1723,201706,100.755,-1.2712,0
1725,201706,11.3817,-0.6971,0
1726,201706,68.4928,3.1057,1
1727,201706,11.3099,-6.81,0
1730,201706,33.0502,3.262,1
1731,201706,11.9575,0.7168,1
1732,201706,12.57,-3.4483,0
1733,201706,30.5107,-11.9253,0
1734,201706,22.0887,-6.3917,0
1735,201706,11.2838,-1.1631,0
1736,201706,38.1248,-15.0167,0
1737,201706,24.8583,0.3297,1
1752,201706,34.4691,-2.6225,0
1760,201706,.,-6.8713,0
1762,201706,22.8636,-9.9629,0
1773,201706,45.0607,8.0912,1
1776,201706,17.6059,-0.6565,0
1783,201706,20.2668,0.4457,1
1786,201706,40.5559,-5.5335,0
1789,201706,37.903,-3.58,0
1795,201706,54.5983,0.8833,1
1802,201706,14,-15.2299,0
1805,201706,12.52,14.9997,1
1806,201706,7.53,-10.7185,0
1808,201706,28.9015,2.3931,1
1809,201706,10.6259,-8.4679,0
1810,201706,8.69,-5.3773,0
1713,201706,14.6351,-1.8346,0
1712,201706,11.6823,-0.9316,0
1711,201706,17.1577,-8.7658,0
1710,201706,19.8964,3.822,1
1709,201706,15.5218,-0.7446,0
1708,201706,21.7097,-2.3848,0
1707,201706,168.465,6.021,1
1702,201706,51.1164,4.039,1
1701,201706,16.3074,-0.5266,0
1626,201706,27.6075,5.3449,1
1618,201706,7.253,-4.6701,0
1617,201706,7.4099,6.8683,1
1616,201706,5.75,-14.9067,0
1615,201706,8.3978,0.8405,1
1614,201706,22.0724,-3.6399,0
1612,201706,8.2306,-1.6369,0
1611,201706,6.6484,-3.6275,0
1609,201706,5.5497,-6.0208,0
1608,201706,7.6862,1.1953,1
1605,201706,10.5505,-3.5972,0
1604,201706,14.9681,-8.5714,0
1603,201706,22.9195,4.651,1
1598,201706,34.3044,-4.5242,0
1597,201706,31.1564,41.5728,1
1817,201706,30.5774,0.6444,1
1903,201706,32.57,-9.2956,0
1904,201706,11.9714,-5.5924,0
1905,201706,8.95,-7.7271,0
1906,201706,20.553,6.3558,1
1907,201706,8.9681,-17.7491,0
1909,201706,24.7539,30.4017,1
2002,201706,21.4425,-2.1741,0
2006,201706,19.1755,2.3259,1
2007,201706,5.7776,-11.0323,0
2008,201706,10.41,-8.1821,0
2009,201706,9.02,-10.0481,0
2010,201706,9.968,-2.4098,0
2012,201706,10.9793,3.623,1
2013,201706,19.3058,-3.2712,0
2014,201706,9.1727,-2.7397,0
2015,201706,40.5616,3.4636,1
2017,201706,7.81,-5.8005,0
2020,201706,9.4503,-0.7171,0
2022,201706,7.5,-7.2488,0
2023,201706,10.64,-3.9569,0
2024,201706,7.2336,-4.8707,0
2025,201706,3.07,-17.1744,0
2027,201706,12.2778,-2.8011,0
2028,201706,6.64,-12.4089,0
2029,201706,29.2692,-5.0979,0
2030,201706,9.441,3.2389,1
2031,201706,19.1155,11.8279,1
2032,201706,9.0264,-4.0423,0
2033,201706,8.4217,-1.2777,0
2034,201706,18.6754,2.7504,1
2038,201706,7.63,-2.2945,0
2049,201706,166.202,7.8732,1
2059,201706,399.683,-1.8395,0
2062,201706,41.8727,8.5156,1
2069,201706,20.1759,-5.5846,0
2101,201706,25.8774,0.5521,1
2102,201706,13.84,-4.4068,0
2103,201706,29.5038,0.1431,1
2104,201706,20.0792,10.0171,1
2105,201706,53.3533,3.1894,1
2106,201706,40.5308,-4.1668,0
2107,201706,14.4769,-7.3955,0
2108,201706,17.2067,-1.6391,0
2109,201706,12.4607,-0.9088,0
2114,201706,53.1153,-3.5065,0
2115,201706,43.224,7.993,1
2201,201706,39.2473,-3.3627,0
2204,201706,43.69,2.6979,1
2206,201706,17.765,2.0976,1
2207,201706,325.169,7.1731,1
2208,201706,26.3064,-9.4739,0
2227,201706,192.687,34.7518,1
2228,201706,125.804,-14.6131,0
2231,201706,224.286,52.3988,1
2233,201706,67.5418,-10.6796,0
2236,201706,51.9608,22.3802,1
2239,201706,140.621,2.2505,1
2241,201706,.,-53.9184,0
2301,201706,38.9853,-4.3978,0
2302,201706,5.95,-13.1099,0
2303,201706,10.4747,20.9012,1
2305,201706,7.15,-11.4059,0
2308,201706,146.015,2.4614,1
2312,201706,9.9926,-4.6413,0
2313,201706,20.804,12.9839,1
2314,201706,32.56,5.1004,1
2316,201706,21.1525,-3.3331,0
2317,201706,106.798,28.5711,1
2321,201706,17.7509,-25.9999,0
2323,201706,5.5885,0.7575,1
2324,201706,15.0442,3.5356,1
2327,201706,90.1252,31.8016,1
2328,201706,23.4018,-6.5439,0
2329,201706,13.4533,-21.7306,0
2330,201706,175.292,13.909,1
2331,201706,19.52,-5.9499,0
2332,201706,11.62,-16.1973,0
2337,201706,25.9711,31.4958,1
2369,201706,13.35,9.3862,1
2371,201706,11.62,1.154,1
2373,201706,62.186,4.4148,1
2374,201706,16.7301,1.6002,1
2375,201706,28.1402,62.2096,1
2376,201706,32.0845,-2.1481,0
2377,201706,55.3181,0.1416,1
2379,201706,91.8166,0.9215,1
2380,201706,8.86,-6.2322,0
2382,201706,53.413,16.6938,1
2383,201706,107.861,25.0006,1
2385,201706,58.9609,5.1539,1
2387,201706,20.7513,3.2745,1
2388,201706,10.3587,-11.3777,0
2390,201706,14.11,-9.5545,0
2392,201706,34.1467,6.3615,1
2393,201706,38.1904,0.8227,1
2395,201706,180.228,-4.1937,0
2397,201706,40.4152,-5.3762,0
2399,201706,11.06,54.4504,1
2401,201706,11.3949,17.6226,1
2402,201706,18.7801,-4.9775,0
2404,201706,59.7054,5.0898,1
2405,201706,8.58,4.283,1
2406,201706,33.0251,-20.9714,0
2408,201706,41.2288,16.4889,1
2409,201706,9.97,17.2996,1
2412,201706,89.4889,4.854,1
2413,201706,11.98,4.2736,1
2414,201706,14.2474,0.8042,1
2415,201706,28.0073,-15.708,0
2417,201706,10.2258,4.3476,1
2419,201706,19.0375,-0.8512,0
2368,201706,11.04,-10.1697,0
2367,201706,10.069,-11.2502,0
2365,201706,8.1533,-1.3187,0
2364,201706,2.63,-10.954,0
2363,201706,5.8424,-0.2743,0
2362,201706,25.0552,-0.6598,0
2360,201706,83.964,6.6372,1
2359,201706,15.4905,18.8717,1
2358,201706,13.5646,29.4524,1
2357,201706,226.468,-4.1668,0
2356,201706,18.2892,9.011,1
2355,201706,50.7527,0.4867,1
2354,201706,74.4501,-0.7568,0
2353,201706,13.1826,10.7635,1
2352,201706,17.0984,32.1021,1
2351,201706,44.5738,28.8844,1
2349,201706,13.4603,-6.383,0
2348,201706,18.2472,111.47,1
2347,201706,27.7002,4.4412,1
2345,201706,60.8107,15.9939,1
2344,201706,14.7119,7.3529,1
2342,201706,16.67,-29.0618,0
2340,201706,19.31,-1.6715,0
2338,201706,15.3985,9.4075,1
2420,201706,27.6306,-9.194,0
2421,201706,28.4984,37.5579,1
2423,201706,17.3737,16.9535,1
2424,201706,54.201,-2.6725,0
2425,201706,16.4439,-8.5105,0
2426,201706,12.0625,7.2728,1
2427,201706,7.0853,-13.2961,0
2428,201706,65.7548,25.8212,1
2429,201706,13.89,0.7326,1
2430,201706,23.121,-3.0466,0
2431,201706,14.49,0.3302,1
2433,201706,31.9741,8.2148,1
2434,201706,41.9255,6.3245,1
2436,201706,28.1995,15.56,1
2438,201706,13.9201,-9.9779,0
2439,201706,137.319,15.9507,1
2440,201706,10.47,-1.8687,0
2441,201706,36.143,18.7497,1
2442,201706,6.0467,-5.0134,0
2443,201706,6.67,13.9532,1
2444,201706,16.27,9.8409,1
2449,201706,23.5208,11.2502,1
2450,201706,42.6992,7.9095,1
2451,201706,77.4308,2.6156,1
2453,201706,10.4776,-5.8595,0
2454,201706,204.33,21.1628,1
2455,201706,50.8957,7.0173,1
2457,201706,13.66,-18.8743,0
2458,201706,45.4118,9.3024,1
2459,201706,30.9395,-3.1285,0
2460,201706,12.84,8.8238,1
2461,201706,13.74,-3.7035,0
2462,201706,21.2932,14.0268,1
2464,201706,31.4344,-0.6032,0
2465,201706,12.37,-20.1125,0
2466,201706,38.21,15.3404,1
2467,201706,14.9964,-10.2569,0
2468,201706,9.6744,-3.4785,0
2471,201706,12.3794,-7.8874,0
2472,201706,32.6152,3.8957,1
2474,201706,277.409,21.1669,1
2476,201706,20.3539,-2.4482,0
2477,201706,19.0996,14.9485,1
2478,201706,25.0077,7.3811,1
2480,201706,28.247,1.1918,1
2481,201706,17.008,1.1266,1
2482,201706,13.1,-10.9964,0
2483,201706,14.0201,0.0001,1
2484,201706,16.1215,-2.9192,0
2485,201706,28.6947,-7.9763,0
2486,201706,9.0492,-5.814,0
2488,201706,31.8666,-12.7476,0
2489,201706,19.2,-5.2036,0
2491,201706,6.8583,-5.8738,0
2492,201706,47.3002,22.0111,1
2493,201706,20.296,-2.6225,0
2495,201706,13.6467,-5.3096,0
2496,201706,178.469,84.4258,1
2497,201706,32.67,-9.792,0
2498,201706,70.76,-6.3227,0
2501,201706,15.0158,-8.7961,0
2504,201706,8.8079,7.9383,1
2505,201706,17.9471,6.5384,1
2506,201706,10.57,-10.7437,0
2509,201706,11.0875,3.6011,1
2511,201706,9.3198,2.5207,1
2514,201706,16.17,-3.3743,0
2515,201706,5.6288,-3.3133,0
2516,201706,6.83,-3.6243,0
2520,201706,16.1759,-6.8653,0
2524,201706,21.84,0.6174,1
2527,201706,16.7322,-4.884,0
2528,201706,9.88,41.1565,1
2530,201706,12.364,-6.6667,0
2534,201706,17.9203,2.9024,1
2535,201706,14.5791,-1.4814,0
2536,201706,18.4372,-9.3023,0
2537,201706,8.74,-12.0561,0
2538,201706,8.5597,-1.3046,0
2539,201706,15.4367,2.8218,1
2540,201706,25.12,14.8595,1
2542,201706,33.2773,-5.4409,0
2543,201706,8.79,-3.1691,0
2545,201706,33.0893,-7.8773,0
2546,201706,13.6472,-2.85,0
2547,201706,11.8991,26.6663,1
2548,201706,50.8725,0.429,1
2597,201706,32.3403,3.0787,1
2601,201706,7.6018,29.5184,1
2603,201706,12.87,8.8029,1
2605,201706,18.2395,-9.9156,0
2606,201706,25.6626,-2.603,0
2607,201706,12.4861,-3.1468,0
2608,201706,33.6822,-11.6689,0
2609,201706,12.43,-16.1021,0
2610,201706,8.83,-12.512,0
2611,201706,6.4,-4.6157,0
2612,201706,24.9476,-12.097,0
2613,201706,11.8159,-3.9708,0
2614,201706,8.3404,-3.7777,0
2615,201706,15.01,-2.5568,0
2616,201706,26.2352,7.7531,1
2617,201706,11.2091,0.7407,1
2618,201706,12.0292,-6.5218,0
2630,201706,.,-0.6556,0
2633,201706,21.4667,19.2038,1
2634,201706,29.8498,-6.7706,0
2636,201706,16.9021,5.6237,1
2637,201706,24.5657,-5.1513,0
2642,201706,21.4913,0.4055,1
2701,201706,11.7715,-0.3548,0
2702,201706,13.94,-1.5621,0
2704,201706,21.86,0.0002,1
2705,201706,14.82,-2.4762,0
2706,201706,13.966,-3.9999,0
2707,201706,126.11,5.7507,1
2712,201706,24.93,-4.2306,0
2722,201706,34.6873,-2.0825,0
2723,201706,240.818,27.4568,1
2727,201706,146.796,34.2725,1
2731,201706,82.0181,22.2469,1
2739,201706,31.667,1.7686,1
2748,201706,47.8381,24.5425,1
2801,201706,13.6851,-5.676,0
2809,201706,25.508,9.3273,1
2812,201706,7.398,4.061,1
2816,201706,11.9235,7.5863,1
2820,201706,12.1699,14.3569,1
2832,201706,15.7177,3.1498,1
2834,201706,6.5175,1.1911,1
2836,201706,7.8897,1.4216,1
2838,201706,7.0286,0.2163,1
2841,201706,11.21,-0.4462,0
2845,201706,7.2845,2.3012,1
2849,201706,10.8253,-1.1106,0
2850,201706,20.5168,4.6876,1
2851,201706,11.6268,5.2559,1
2852,201706,11.1165,3.3209,1
2855,201706,10.4378,7.4908,1
2867,201706,12.1072,-4.1885,0
2880,201706,12.3795,4.1297,1
2881,201706,39.5628,-2.1211,0
2882,201706,40.5823,2.8748,1
2883,201706,6.7205,6.0028,1
2884,201706,12.6176,2.526,1
2885,201706,10.6511,4.6876,1
2886,201706,19.6209,3.2653,1
2887,201706,9.8615,9.486,1
2888,201706,6.9001,-8.4744,0
2889,201706,7.1237,2.1505,1
2890,201706,7.225,-1.7955,0
2891,201706,15.7155,6.3999,1
2892,201706,14.7254,10.0002,1
2897,201706,7.7435,32.5715,1
2901,201706,22.4546,-4.1501,0
2903,201706,13.3448,-2.4769,0
2904,201706,17.6395,-8.5419,0
2905,201706,15.7657,-12.8461,0
2906,201706,10.2893,-1.6666,0
2908,201706,16.8477,19.0955,1
2910,201706,26.039,6.401,1
2911,201706,10.21,-4.5247,0
2912,201706,225.955,9.3999,1
2913,201706,15.41,-1.2014,0
2915,201706,56.4905,-6.9673,0
2923,201706,17.4841,-1.199,0
2929,201706,58.4974,-6.381,0
2936,201706,39.67,-2.4415,0
3002,201706,12.3165,28.6955,1
3003,201706,40.7859,9.5181,1
3004,201706,42.9148,4.0002,1
3005,201706,30.9082,-7.1095,0
3006,201706,33.4676,7.7486,1
3008,201706,4525.64,1.4645,1
3010,201706,39.5909,4.0984,1
3011,201706,7.91,-18.5106,0
3013,201706,19.3253,-12.4715,0
3014,201706,27.8833,6.3652,1
3015,201706,18.2864,-5.0199,0
3016,201706,22.1071,-23.4984,0
3017,201706,22.3979,1.9122,1
3018,201706,36.03,57.7205,1
3019,201706,49.4917,4.6247,1
3021,201706,11.7068,11.494,1
3022,201706,66.1005,-1.8791,0
3023,201706,61.4672,-3.6242,0
3024,201706,8.9031,-13.2383,0
3025,201706,12.9432,43.2313,1
3026,201706,42.473,7.7523,1
3027,201706,12.28,-8.8561,0
3028,201706,13.963,4.3599,1
3029,201706,14.2521,-7.1426,0
3030,201706,31.5843,-4.8634,0
3031,201706,14.1062,-10.7436,0
3032,201706,33.3831,17.0487,1
3033,201706,12.7453,-0.85,0
3034,201706,97.9071,4.6809,1
3035,201706,33.6279,2.5333,1
3036,201706,34.7341,1.5785,1
3037,201706,16.1996,5.6885,1
3038,201706,8.485,-11.3638,0
3040,201706,30.4347,11.674,1
3041,201706,24.43,-3.3435,0
3042,201706,35.1491,3.9171,1
3043,201706,2.98,15.4508,1
3044,201706,72.0039,13.3336,1
3045,201706,93.4333,2.6903,1
3046,201706,14.12,-13.6181,0
3047,201706,10.0448,-3.1114,0
3048,201706,13.3169,3.4057,1
3049,201706,9.8814,-11.8422,0
3050,201706,8.2891,-17.2052,0
3051,201706,4.17,-13.2761,0
3052,201706,7.6069,3.5631,1
3054,201706,23.59,-1.628,0
3055,201706,14.59,8.5799,1
3056,201706,14.7231,0.8853,1
3057,201706,25.8395,-3.8734,0
3058,201706,9.5181,-3.7385,0
3059,201706,23.3443,3.3059,1
3060,201706,32.72,-1.906,0
3062,201706,18.0848,-2.427,0
3090,201706,19.889,13.9927,1
3092,201706,28.2925,-0.6344,0
3094,201706,20.2978,8.0479,1
3130,201706,122.487,8.6669,1
3138,201706,.,3.3302,1
3149,201706,18.87,0.2488,1
3164,201706,19.8154,-0.2348,0
3167,201706,25.8357,-9.8611,0
3189,201706,69.5162,0.6231,1
3209,201706,18.2452,-1.5503,0
3229,201706,15.92,161.764,1
3231,201706,22.0759,11.3309,1
3257,201706,28.9741,6.7934,1
3266,201706,10.8141,-0.4328,0
3296,201706,16.4837,-4.1129,0
3305,201706,25.0646,-2.8644,0
3308,201706,7.54,-3.4527,0
3311,201706,25.94,7.7157,1
3312,201706,7.5217,-1.9281,0
3321,201706,13.4727,0.353,1
3338,201706,27.1018,-7.3639,0
3346,201706,85.7283,-32.7561,0
3356,201706,34.47,-7.2917,0
3376,201706,78.8641,12.4712,1
3380,201706,22.2374,17.7966,1
3383,201706,15.02,-25.6757,0
3406,201706,301.484,-0.1629,0
3413,201706,117.171,33.051,1
3416,201706,48.9867,8.0982,1
3419,201706,21.13,-8.4822,0
3432,201706,10.5058,14.6241,1
3437,201706,30.35,20.959,1
3443,201706,99.6661,31.3914,1
3450,201706,89.5565,-8.9404,0
3454,201706,66.4814,0.9304,1
3481,201706,12.759,26.6925,1
3494,201706,10.87,-2.9412,0
3501,201706,40.1031,-0.3739,0
3504,201706,36.87,-11.6553,0
