stock_id,year,營業毛利率,營業利益率,ROA(A)稅後息前,ROE(A)－稅後,流動比率,負債比率,總資產週轉次數,應收帳款週轉次數,季底每股稅後淨利,每股淨值(C),當季季底P/E,當季季底P/B,當季季底PSR
2527,202009,31.38,11.97,0.99,1.95,130.12,56.61,0.04,12.63,0.56,25.96,13.54,0.73,1.66
2528,202009,-36.51,-136051,-0.75,-3.1,279.56,76.49,0,0.01,-0.26,10.01,.,2.37,26059.2
2530,202009,17.55,-44.13,-0.4,-0.75,250.76,38.85,0.01,9.29,-0.05,11.18,.,1.39,101.99
2534,202009,36.34,19.77,0.51,0.93,138.03,62.48,0.02,7.94,0.26,26.9,15.5,0.82,3.66
2535,202009,6.29,3.25,0.65,1.48,189.01,57.7,0.18,1.77,0.37,24.35,7.34,1.05,0.6
2536,202009,19.3,15.47,0.73,1.1,183.72,46.63,0.07,16.8,0.4,36.2,11.09,0.65,1.88
2537,202009,14.88,-8.35,-0.07,-0.46,162.66,63.68,0.01,22.86,-0.06,13.56,57.74,0.8,2.15
2538,202009,52.56,-1.66,-0.14,-0.74,230.46,66.69,0,2.15,-0.12,14.45,.,0.68,19.68
2539,202009,27.08,14.51,0.45,1,242.5,59.35,0.04,29.98,0.13,13.01,11.34,2.34,2.52
2540,202009,37.82,25.74,2.06,5.6,160.72,67.7,0.11,1.52,1.83,33.55,10.38,1.94,2.44
2542,202009,24.48,14.44,0.59,2.33,148.42,79.11,0.05,4.3,0.59,27.71,18.86,1.75,2.26
2543,202009,4.1,1.76,0.43,1.03,115.95,72.7,0.22,2.06,0.06,8.4,31.61,0.85,0.27
2545,202009,51.76,46.41,2.56,9.42,130.7,73.02,0.06,7.2,3.01,33.4,8.05,1.15,2.14
2546,202009,5.92,3.96,1.36,4.45,137.07,68.39,0.37,1.1,1.19,27.75,8.55,1.77,0.39
2547,202009,42.89,17.38,0.69,2.01,101.82,79.09,0.04,3.79,0.24,12.61,14.03,0.8,1.37
2548,202009,34.09,26.61,1.26,2.54,240.44,52.04,0.06,5.02,1.54,60.81,8.76,1.42,1.85
2597,202009,13.1,7.87,3.25,7.39,120.25,56.43,0.33,3.08,2.36,26.79,8.33,2.24,0.61
2601,202009,48.78,4.78,0.29,-0.43,55.49,65.52,0.05,2.09,-0.04,12.14,96.19,0.75,0.9
2603,202009,24.46,20.15,3.27,11.84,113.33,73.74,0.17,3.43,1.67,16.68,5.38,0.95,0.4
2605,202009,25.67,21.44,0.88,1.04,258.61,26.21,0.05,2.55,0.23,25.69,9.44,0.59,1.85
2606,202009,19.91,15.41,1.36,3.22,141.34,61.89,0.04,6.15,0.88,27.07,28.74,1.11,3.02
2607,202009,13.96,10.42,0.61,0.82,164.59,33.16,0.05,2.13,0.17,21.12,17.47,0.64,2.02
2608,202009,23.34,18.28,2.29,4.59,113.71,50.85,0.15,1.78,0.96,21.19,9.51,1.8,1.44
2609,202009,14.64,10.67,1.88,15.48,59.43,89.66,0.21,3.99,0.86,7.4,11.06,1.31,0.18
2610,202009,4.52,-1.34,-0.08,-1.4,92.6,79.56,0.09,3.17,-0.13,10.19,.,0.81,0.35
2611,202009,10.75,-16.93,-7.03,-12.59,140.79,44.25,0.03,0.86,-1.35,12.79,.,0.55,1.79
2612,202009,16.55,3.77,1.15,2.04,133.63,50.29,0.04,2.82,1.03,49.79,29.4,0.51,1.53
2613,202009,13.69,8.56,0.53,1.13,80.79,73.68,0.07,1.39,0.25,22.1,41.31,0.72,0.75
2614,202009,35.53,8.58,1.67,3.38,120.81,58.3,0.08,3.7,0.4,11,13.6,1.41,1.95
2615,202009,15.13,9.84,2.07,4.96,108.36,60.17,0.21,9.07,0.81,16.64,8.53,1.28,0.65
2616,202009,11.36,3.08,1.97,3.77,112.31,47.99,0.46,4.98,1.27,34.98,8.91,0.85,0.25
2617,202009,25.41,20.72,0.5,0.72,141.23,38.42,0.04,6.56,0.17,24.09,14.01,0.7,2.7
2618,202009,3.72,-7.13,-0.23,-2.37,108.78,77.51,0.06,2.65,-0.37,14.05,.,0.76,0.45
2630,202009,5.81,0.86,0.68,1.65,156.74,65.9,0.23,0.9,0.2,13.54,36.36,1.18,0.47
2633,202009,35.5,32.57,0.67,2.56,600.2,84.04,0.02,38.56,0.3,12,37.47,2.64,4.47
2634,202009,5.75,0.81,0.05,-0.08,145.26,69.17,0.11,0.44,-0.01,14.68,27.8,1.93,1.16
2636,202009,17.55,5.64,2.77,6.65,145.41,59.67,0.6,1.85,1.43,22.44,7.86,1.6,0.31
2637,202009,17.6,16.27,0.39,0.42,28.67,67.8,0.04,23.39,0.16,36.61,1111.01,0.61,1.38
2642,202009,16.37,4.87,1.32,2.37,175.68,47.69,0.27,1.7,0.48,20.75,13.11,1.59,0.8
2701,202009,58.1,46.88,0.54,0.65,530.92,16.12,0.01,27623.2,0.11,16.31,24.09,0.71,18.95
2702,202009,71.69,-16.29,-0.26,-3.84,79.25,84.79,0.03,6.4,-0.4,10.16,.,1.56,1.8
2704,202009,18.7,-18.64,0.79,0.89,321.21,11.66,0.05,10.41,0.26,29.55,160.85,0.97,4.78
2705,202009,34.8,8.02,0.4,0.76,40.5,84.54,0.05,9.83,0.08,10.27,.,1.86,2.27
2706,202009,70.41,61.51,0.14,0.16,768.89,15.9,0.01,216.78,0.03,17.58,30.8,0.74,23.06
2707,202009,30.97,17.39,2.25,6.7,83.37,67.79,0.14,9.29,1.59,24.71,17.45,5.38,3.04
2712,202009,52.29,37.26,4.7,5.52,66.05,13.7,0.15,14.24,0.65,12.03,63.02,4.05,10.13
2722,202009,59.74,34.75,3.31,4.45,82.97,25.33,0.11,18.58,0.74,15.91,37.52,1.74,4.27
2723,202009,60.18,11.12,2,4,103.95,54.19,0.24,13.04,2.19,56.87,13.45,1.79,0.91
2727,202009,48,8.95,2.69,8.14,103.51,67.27,0.37,22.03,3.6,43.18,16.88,1.74,0.39
2731,202009,13.45,-36.17,-2.42,-9.52,192.73,74.43,0.13,5.52,-2.43,22.42,.,3.02,0.37
2739,202009,25.53,0.16,0.08,-2,42.69,89.36,0.05,17.94,-0.27,13.77,.,1.71,0.83
2748,202009,27.87,8.52,0.92,2.51,40.32,70.46,0.11,12.9,0.41,16.51,25.33,2.44,1.62
2753,202009,39.52,14.81,5.15,9.74,111.42,46.32,0.39,18.13,2.87,30.94,13.48,5.62,2.1
2841,202009,67.58,-100.75,-0.86,-1.99,100.66,49.59,0,3.92,-0.5,24.53,.,0.3,15.9
2901,202009,85.7,7.89,0.47,0.54,908.24,12.79,0.03,3.55,0.06,11.72,60.8,2,14.26
2903,202009,53.05,10.78,0.92,2.52,34.48,68.67,0.07,12.46,0.58,21.47,7.55,1.14,0.94
2904,202009,48.99,35.41,2.54,4.13,62.95,37.62,0.08,3.11,0.59,14.47,9.99,1.67,3.22
2905,202009,18.38,11.99,-0.05,-1.57,984.01,96.78,0.04,35.56,-0.32,21.31,5.97,1.07,0.11
2906,202009,25.3,4.43,0.83,1.34,146.27,42.9,0.19,1.06,0.07,13.53,9.65,1.01,0.43
2908,202009,25,3.34,0.86,4,104.07,82.19,0.29,2.09,0.52,13.13,14.11,1.88,0.31
2910,202009,77.51,34.71,0.69,1.6,98.13,62.89,0.02,21.21,0.21,13.14,48.12,2.85,11.43
2911,202009,45.37,-6.09,-0.52,-1.53,118.7,56.33,0.2,2.79,-0.2,11.66,.,0.56,0.29
2912,202009,34.3,5.17,1.7,7.66,93.97,78.66,0.34,13.06,2.76,32.92,19.46,7.99,1.06
2913,202009,37.01,-41.24,-0.08,-0.23,109.14,37.12,0,4.42,-0.05,19.82,.,0.85,44
2915,202009,26.1,-10.4,2.86,3.96,316.54,28.42,0,3.25,7.05,161.63,4.51,0.42,13.83
2923,202009,43.71,27.24,1.02,2.25,304.49,57.62,0.06,13.43,0.65,29.58,48.37,0.77,3.09
2929,202009,-89.83,-149.23,-10.18,-14.4,367.97,29.45,0.07,0.86,-5.96,44.57,.,0.77,0.79
2936,202009,31.96,4.97,1.84,3.17,196.37,52.72,0.52,8.01,1.08,34.34,18.8,0.6,0.15
2939,202009,29.62,7.15,1.07,1.48,284.98,37.31,0.38,1.35,0.38,21.54,243.9,5.29,2.63
2945,202009,24.82,2.55,1.48,5.37,73.86,73.41,0.73,69.1,1.11,21.3,30.1,4.38,0.43
3002,202009,27.29,9.82,1.77,2.48,830.63,27.89,0.13,1.27,0.29,12.08,27.21,0.92,1.45
3003,202009,31.2,16.95,1.17,1.58,346.11,27.92,0.13,1.29,0.47,30.11,13.08,1.3,1.84
3004,202009,6.21,-9.78,-0.14,-0.63,190.69,58.53,0.07,0.93,-0.22,35.58,15.94,1.41,1.27
3005,202009,26.33,10.07,2.18,4.01,174.24,45.08,0.23,1.08,1.11,26.01,8.61,1.75,0.99
3006,202009,15.79,6.58,2.03,3.17,255.62,36.62,0.33,2.6,0.88,29.53,8.78,1.33,0.76
3008,202009,65.58,56.2,3.58,4.5,397.61,17.12,0.09,1.25,43.74,997.06,13.34,3.37,7.64
3010,202009,7.97,3.94,2.11,5.3,164.97,60.93,0.45,1.01,2.75,51.85,5.29,1.08,0.23
3011,202009,10.8,-7.9,-1.43,-2.62,167.4,44.83,0.19,0.65,-0.23,8.7,.,0.75,0.56
3013,202009,12.27,6.26,0.69,1.25,166.45,47.79,0.33,0.83,0.17,15.19,7.36,0.85,0.32
3014,202009,51.63,26.63,5.71,8.06,302.12,25.29,0.25,1.91,2.06,26.94,11.38,2.58,2.52
3015,202009,15.31,5.31,1.83,3.02,162.91,39.9,0.27,0.98,1.56,55.51,11.75,0.57,0.41
3016,202009,2.59,-3.38,-0.42,-0.71,315.35,31.68,0.16,0.94,-0.1,14.36,.,4.64,4.7
3017,202009,18.04,9.69,1.83,6.64,132.06,73.05,0.26,1.84,1.81,27.7,8.23,2.42,0.6
3018,202009,7.58,-5.94,-2.14,-5.62,129.19,60.91,0.25,1.18,-0.42,7.7,.,2.91,1.15
3019,202009,21.77,9.26,1.22,1.63,332.92,25.42,0.23,1.29,0.66,39.7,19.7,1.62,1.18
3021,202009,23.57,8.86,1.33,2.66,164.39,51.98,0.3,1.17,0.35,13.24,9.01,1.18,0.56
3022,202009,36.03,17.32,2.56,3.65,283.78,28.7,0.15,1.57,1.46,40.76,8.21,1.05,1.39
3023,202009,25.83,13.68,3.3,8.08,140.23,59.23,0.29,0.91,2.67,34.77,17.05,5.15,2.12
3024,202009,28.03,7.54,1.27,1.76,152.21,29.94,0.1,2.04,0.17,9.46,40.15,1.2,2.41
3025,202009,62.52,25.08,3.63,4.66,641.51,19.69,0.15,1.44,0.53,11.61,15.8,1.68,2.41
3026,202009,20.16,11.01,2.68,4.13,253.76,32,0.29,1.32,2.54,56.59,14.16,1.78,1.08
3027,202009,40.21,10.74,1.35,2.05,165.12,37.38,0.1,2.09,0.29,14.86,115.99,1.29,2.46
3028,202009,4.08,1.1,1.04,3.1,135.73,71.63,0.67,1.38,0.69,22.12,12.32,0.9,0.14
3029,202009,10.54,5.02,2.3,4.6,179.15,46.93,0.49,1.18,0.92,20.24,8.49,1.93,0.49
3030,202009,54.8,30.85,4.26,5.77,404.47,20.21,0.19,0.56,1.32,23.49,9.32,2.42,2.61
3031,202009,30.84,12.51,1.25,1.51,389.39,17,0.12,0.93,0.22,14.69,14.09,0.97,1.69
3032,202009,19.01,7.23,2.36,5.97,129.67,62.19,0.31,1.05,1.51,20.69,7.05,2.11,0.56
3033,202009,4.95,1.59,1.19,4.05,134.9,74.07,0.75,1.75,0.64,16.02,8.59,1.08,0.11
3034,202009,34.45,19.37,6.47,10.18,275.19,30.33,0.42,1.55,5.6,58.29,13.21,4.55,2.18
3035,202009,46.96,5.07,0.8,1.11,270.81,27.48,0.19,1.76,0.25,22.56,62.17,1.94,1.99
3036,202009,3.01,1.53,1.11,3.08,129.17,67.07,0.79,1.97,1.25,49.28,7.04,0.77,0.09
3037,202009,14.54,4.94,1.44,3.21,137.39,57.24,0.2,1.3,1.09,31.32,24.19,2.44,1.27
3038,202009,20.95,9.68,1.71,3.27,181.89,50.4,0.26,1.51,0.42,12.7,9.76,1.48,0.72
3040,202009,58.35,29.61,9.49,10.64,692.08,6.9,0.02,52.02,2.5,25.08,9.41,1.3,12.6
3041,202009,30.39,-18.28,-1.8,-2.17,375.78,16.24,0.13,3.51,-0.37,16.58,.,1.43,2.22
3042,202009,30.63,16,2.78,4.82,221.73,43.43,0.21,0.99,1.35,28.9,15.76,2.5,2.18
3043,202009,22.81,3.65,0.95,8.9,74.28,91.28,0.23,1.12,0.03,0.68,.,13.46,1.62
3044,202009,22.44,14.77,2.86,6.05,149.07,52.62,0.22,0.96,3.81,65.3,8.7,1.68,1.06
3045,202009,24.07,12.3,1.78,4.5,50.95,61.48,0.17,4.17,1,22.54,20.56,5.36,2.64
3046,202009,14.43,-2.02,-1.63,-4.65,122.63,63.18,0.34,2.08,-0.39,7.62,.,2.07,0.73
3047,202009,25.9,9.51,1.78,4.57,156.98,61,0.25,1.31,0.46,11.7,7.88,1.21,0.42
3048,202009,2.69,1.26,1.46,6.61,121.21,82.38,1.55,8.91,1.03,15.86,5.05,1.08,0.04
3049,202009,19.46,9.92,0.67,0.95,252.11,40.66,0.04,3.29,0.09,11.45,17.3,0.83,2.34
3050,202009,43.99,22.71,1.32,2.41,178.81,52.49,0.05,1.76,0.35,15.93,8.27,0.68,1.58
3051,202009,18.62,3.94,0.43,1.01,332.66,85.95,0.07,0.97,0.04,3.71,.,1.33,0.68
3052,202009,11.35,7.49,1.96,4.57,185,56.9,0.23,3.71,0.7,15.29,4.25,0.84,0.29
3054,202009,-10.52,-51.64,-2.05,-2.24,909.76,6.99,0.05,7.35,-0.26,11.37,.,2.22,7.03
3055,202009,14.73,-1.61,0.99,1.59,150.45,51.76,0.21,0.8,0.32,23.89,.,1.54,0.96
3056,202009,74.64,-97.55,-0.16,-0.62,150.55,76.18,0,27.21,-0.13,20.99,25.34,1.82,3.54
3057,202009,30.36,-14.44,-1.68,-3.58,199.69,49.06,0.14,1.75,-0.35,9.69,.,1.21,0.94
3058,202009,12.54,-1.98,-0.35,-1.12,113.3,60.99,0.24,1.01,-0.14,12.15,.,0.65,0.3
3059,202009,22.08,2.61,0.37,0.52,183.22,37.76,0.12,1.65,0.15,31.19,46.7,0.85,1.26
3060,202009,10.51,-5.62,-1.36,-2.29,185.72,37.78,0.18,1.14,-0.48,20.94,.,0.65,0.43
3062,202009,7.39,-0.34,-0.02,-0.12,247.02,33.82,0.16,1.04,-0.02,16.29,.,0.87,0.96
3090,202009,16.68,9.13,2.53,4.45,196.88,43.05,0.33,0.8,0.99,21.65,10.31,2.02,0.86
3092,202009,24.91,3.85,0.76,1.75,180.79,59.56,0.17,0.58,0.32,19.56,11.6,1.91,1.08
3094,202009,67.1,8.71,0.48,0.54,2283.21,9.73,0.05,1.49,0.07,12.69,51.77,1.57,6.77
3130,202009,90.08,22.28,3.12,5.94,208.44,43.64,0.17,6.4,2.45,42.01,16.02,3.45,2.96
3138,202009,47.24,18.33,4.04,7.28,180.59,44.32,0.23,1.09,1.06,17.48,28.54,5.71,3.71
3149,202009,5.23,-1.99,0.52,0.95,120.8,65.93,0.2,0.91,0.06,6.19,.,1.71,0.86
3164,202009,71.87,29.55,1.88,2.06,715.73,7.71,0.05,1.47,0.34,15.09,25.29,1.61,6.63
3167,202009,28.61,9.04,1.1,2.5,193.83,60.86,0.16,0.51,0.54,21.88,16.66,2,1.63
3189,202009,20.89,4.1,0.47,0.64,196.11,31.22,0.17,1.63,0.13,56.52,36.56,1.17,1.15
3209,202009,4.02,1.47,1.28,4.75,134.96,76.9,0.86,2.52,0.84,16.47,6.71,1.17,0.08
3229,202009,3.87,-45.12,-5.19,-8.39,181.22,37.87,0.12,0.69,-0.39,4.72,.,2,1.91
3231,202009,5.37,1.67,1.18,4.85,107.18,77.81,0.61,1.81,1,25.27,5.04,1.2,0.1
3257,202009,48.15,29.92,4.27,5.23,568.31,13.48,0.18,1.8,1.01,20.32,22.72,3.34,5.26
3266,202009,22.16,12.42,1.2,2.46,189.02,50.05,0.11,6.69,0.38,14.64,24.2,0.92,1.75
3296,202009,17.76,6.25,1.15,1.76,245.92,38.33,0.34,1.12,0.07,14.83,53.73,0.95,0.56
3305,202009,13.9,7.4,1.14,1.98,179.8,45.99,0.23,0.91,0.59,29.99,15.33,0.81,0.56
3308,202009,4.54,-13.65,-1.45,-3.33,215.21,53.15,0.07,1.37,-0.25,7.39,.,0.95,1.72
3311,202009,20.34,3.41,0.49,0.64,434.68,23.74,0.17,1.36,0.22,34.7,.,0.78,0.91
3312,202009,4.78,2.32,1.26,4.21,136.01,71.94,0.74,1.32,0.47,11.37,8.39,1.12,0.12
3321,202009,9.57,-4.27,-0.09,-1.73,78.77,73.21,0.19,0.63,-0.07,5.16,.,2.95,0.99
3338,202009,18.68,6.12,0.84,2.26,144.06,65.15,0.28,0.56,0.41,18.41,13.41,3.32,1
3346,202009,17.6,3.69,1.39,4.14,119.6,71.37,0.26,0.75,0.71,18.7,.,1.56,0.55
3356,202009,46.43,-0.82,1.63,2.66,296.2,32.55,0.11,2.56,0.48,18.6,.,1.28,1.82
3376,202009,26.57,20.44,2.6,3.78,257.2,30.11,0.22,0.84,2.79,78.54,11.36,1.78,1.8
3380,202009,15.08,3.9,1.07,2.16,153.97,53.57,0.38,1.56,0.44,17.32,24.15,1.49,0.52
3383,202009,-26.12,-40.61,-2.97,-37.86,89.23,92.76,0.05,0.94,-1.47,3.1,.,1.55,0.54
3406,202009,42.3,29.32,4.6,7.54,151.46,39.8,0.22,1.35,9.43,130.91,15.9,4.48,4.43
3413,202009,25.58,16.88,3.85,6.98,180.62,42.54,0.3,2.41,4.02,59.76,9.09,3.01,1.54
3416,202009,32.77,15.98,2.87,3.64,332.09,18.52,0.21,2.98,1.05,29.54,20.23,2.59,3.28
3419,202009,25.53,3.13,0.33,0.54,190.41,43.38,0.11,0.55,0.96,12.55,.,1.03,1.08
3432,202009,29.39,-46.46,0.16,0.16,1380.12,14.5,0.01,1.39,0.04,22.53,.,0.56,25.48
3437,202009,7.45,2.72,1.25,2.26,149.92,47.54,0.31,0.78,0.4,17.96,.,1.22,0.61
3443,202009,24.79,3.58,1.27,2.78,168.58,52.84,0.42,2.9,0.79,28.95,53.99,8.98,2.7
3450,202009,22.48,14.74,1.6,2.32,240.43,29.25,0.2,1.36,0.31,26.1,12.18,2.42,1.55
3454,202009,35.88,7.43,1.41,2.2,249.51,35.75,0.29,1.9,0.76,32.84,25.98,2.27,1.15
3481,202009,9.29,1.79,0.48,0.7,134.43,39.05,0.21,1.52,0.16,22.94,.,0.41,0.35
3494,202009,-17.64,-99.24,-4.2,-8.79,108.34,51.69,0.04,4.78,-0.44,5.45,.,0.98,1.64
3501,202009,27.27,16.38,2.55,3.36,405.5,22.41,0.19,1.02,1.61,49.11,10.02,0.93,1.21
3504,202009,17.9,-4.74,-0.72,-1.49,167.09,45.17,0.18,1.24,-0.42,28.2,.,1.96,1.56
3515,202009,23.15,12.66,4.4,7.85,225.58,42.76,0.43,2.24,4.04,54.93,13.14,3.21,1.23
3518,202009,36.52,6.64,-0.05,-0.34,210.95,36.87,0.09,0.5,-0.06,17.12,.,1.55,3.39
3528,202009,12.53,4.78,1.72,4.16,166.37,59.15,0.35,1.11,0.9,22.11,9.38,1.77,0.52
3530,202009,21.27,11.12,3.25,4.57,500.14,27.21,0.32,164.98,1.2,26.89,27.87,3.2,2.42
3532,202009,19.44,14.28,1.2,1.36,749.7,9.65,0.13,1.39,0.7,51.67,28.45,2.03,3.48
3533,202009,40.01,22.54,4.13,5.88,254.97,29.09,0.25,0.71,7.46,123.05,13.39,3.75,2.88
3535,202009,2.78,-11.61,-1.83,-4.4,182.7,58.2,0.09,0.27,-0.55,12.16,.,1.43,1.45
3536,202009,10.21,-17.02,-1.82,-11.04,79.99,81.59,0.1,0.79,-0.25,1.65,.,2.96,0.92
3543,202009,17.14,5.23,-7.47,-14.05,197.01,50.42,0.16,0.92,-4.71,31.2,21.03,0.63,0.58
3545,202009,21.35,6.26,2.28,3.53,209.2,39.24,0.33,2.63,1.31,34.71,17.32,1.35,0.8
3550,202009,19.44,3.01,0.52,0.9,214.3,53.26,0.25,0.68,0.18,21.16,10.29,0.72,0.37
3557,202009,41.34,14.72,3.45,8.93,86.35,61.38,0.26,1.24,1.82,21.09,8.43,3.62,1.23
3563,202009,59.52,26.84,2.23,3.42,333.24,32.69,0.12,0.37,2.01,53.22,17.28,5.36,5.56
3576,202009,6.99,-2.47,0.68,0.75,144.18,49.74,0.09,1.26,0.05,7.12,.,1.62,2.25
3583,202009,43.97,14.62,2.22,3.64,224.48,38.46,0.22,1.39,1.18,33.09,14.45,1.71,1.43
3588,202009,34.08,7.3,1.2,1.48,400.04,19.11,0.24,2.03,0.4,27.69,24.88,1.23,1.2
3591,202009,19.99,1.54,0.69,0.88,232.48,27.32,0.14,1.15,0.22,20.89,.,0.55,0.71
3592,202009,24.89,6.48,2.22,4.25,196.03,45.82,0.46,1.34,2.74,64.32,8.24,1.37,0.43
3593,202009,10.56,2.1,0.75,-1.19,63.43,63.53,0.35,1.89,0.16,7.22,293.34,2.06,1.06
3596,202009,15.35,7.61,2.08,5,158.89,58.86,0.35,1.39,2.75,53.33,9.15,1.6,0.55
3605,202009,24.45,7.15,1.23,2.61,172.45,56.01,0.23,0.95,0.95,35.83,11.01,0.87,0.48
3607,202009,2.7,-9.22,-1.89,-3.05,207.99,35.61,0.21,1.02,-0.66,22.02,.,0.54,0.46
3617,202009,43.33,13.85,2.32,5.37,150.18,57.92,0.26,1.39,2.89,54.95,18.29,1.37,0.66
3622,202009,28.89,7.79,2.99,3.32,885.12,8.84,0.05,1.62,0.95,29.78,17.02,0.71,3.36
3645,202009,39.18,23.05,2.48,4.49,146.83,46.34,0.12,1.2,0.92,20.59,26.3,2.8,4.09
3653,202009,29,15.89,1.85,2.65,224.71,30.37,0.17,0.94,1.59,50.76,33.48,5.99,5.52
3661,202009,31.5,13.93,2.91,6.48,148.96,56.74,0.25,7.08,3.74,59.81,31.62,8.15,4.57
3665,202009,26.27,12.36,2.44,4.12,302.01,40.7,0.28,1.25,3.83,94.75,13.35,2.38,1.33
3669,202009,54.48,33.98,11.62,17.19,200.07,38.21,0.42,2.54,5.04,31.84,14.47,3.39,3
3673,202009,3.94,0.72,0.63,1.22,152.88,60.15,0.37,2.88,1.09,88.57,19.41,0.55,0.16
3679,202009,34.03,26.36,3.18,6.01,251.2,48.22,0.19,1.05,3.87,66.93,8.59,1.48,1.38
3682,202009,-3.54,-42.38,-3.47,-4.46,135.73,22.21,0.08,2.44,-0.37,8.19,.,1.16,2.63
3686,202009,-14.82,-50.96,-1.27,-1.77,1015.77,26.18,0.02,0,-0.13,7.42,.,2.12,17.56
3694,202009,12.69,5.11,2.48,8.17,108.45,70.55,0.48,1.22,0.95,12,16.48,2.46,0.5
3701,202009,11.83,0.76,0.08,0.03,201.85,52.23,0.29,1.11,0,10.82,33.12,1.23,0.36
3702,202009,3.62,1.62,1.11,3.59,140.44,72.64,0.72,1.51,1.2,36.71,6.98,1.03,0.11
3703,202009,14.33,8.52,0.7,1.6,149.72,60.17,0.09,2.92,0.47,28.39,12.16,0.71,0.82
3704,202009,26.15,8.26,2.3,5,153.39,56.75,0.36,1.29,0.87,17.87,54.96,1.42,0.54
3705,202009,47.41,12.15,1.46,2.72,135.01,47.99,0.16,1.13,0.65,23.6,10.77,1.82,1.41
3706,202009,10.96,1.71,1.64,2.26,171.84,25.9,0.21,1.64,0.76,34.35,11.05,0.84,0.83
3708,202009,19.12,10.52,2.54,4.44,184.53,44.89,0.28,0.66,2.39,55.41,56.58,2.66,1.67
3711,202009,16.01,7.42,1.37,3.35,133.15,62.59,0.22,1.54,1.57,48.18,7.64,1.25,0.58
3712,202009,9.89,-8.84,0.11,0,114.94,69.01,0.08,1.69,-0.05,26.4,.,1.45,1.32
4104,202009,18.19,6.26,1.2,1.75,211,31.33,0.12,1.09,1.03,53.22,9.99,1.04,1.17
4106,202009,45,5.63,0.94,1.37,173.03,35.8,0.17,1.86,0.28,20.4,27.62,1.48,1.55
4108,202009,30.65,-193.53,-1.97,-2.11,1103.91,6.76,0.01,2.3,-0.18,7.87,.,3.2,55.6
4119,202009,45.44,36.06,4.25,5.34,238.88,14.53,0.15,1.44,2.38,45.68,10.4,2.64,3.53
4133,202009,48.32,16.74,1.17,1.24,978.43,6.37,0.1,2.31,0.25,19.92,133.29,3.8,10.41
4137,202009,83.88,31.34,3.6,7.84,195.26,54.78,0.12,198.27,3.68,49.76,9.77,3.65,3.59
4142,202009,45.19,22.24,2.22,2.85,895.48,21.29,0.09,2.23,0.37,11.74,.,5.84,17.59
4148,202009,22.49,10.68,1.89,2.11,1054.43,8.02,0.18,1.31,0.54,30.08,18.66,1.16,1.53
4155,202009,21.15,6.21,1.03,1.55,229.43,33.67,0.14,1.19,0.28,18.06,18.45,1.63,1.96
4164,202009,32.12,23.3,1.44,2.85,244.74,54.69,0.07,0.96,1,37.18,12.62,1.03,2.19
4190,202009,76.21,19.17,1.49,4.65,49.51,71.18,0.11,5.34,1.4,31.2,12.16,2.61,1.77
4306,202009,17.94,7.05,3.5,11.16,107.71,67.58,0.11,1.48,2,18.04,13.58,0.86,0.59
4414,202009,26.8,3.11,0.41,0.34,111.37,53.82,0.21,1.39,0.04,12.18,.,1.01,0.56
4426,202009,2.24,-11.91,-0.72,-1.23,258.74,36.26,0.07,1.71,-0.23,18.3,.,1.49,3.36
4438,202009,10.37,5.39,2.11,4.04,223.72,46.29,0.37,1.79,2.71,63.43,18.13,1.76,0.85
4439,202009,24.94,15.17,5.02,8.53,197.83,41.35,0.42,2.02,6.16,75.12,7.31,1.54,0.64
4440,202009,18.52,15.36,2.13,4.32,368.07,52.53,0.16,2.14,0.85,20.17,10.71,1.66,1.24
4526,202009,18.21,-3.21,0.28,0.48,130.35,65.76,0.11,0.5,0.09,20.03,.,0.66,0.39
4532,202009,11.84,3.66,0.91,2.35,153.57,65.32,0.17,0.54,0.43,15.97,11.5,1.22,0.52
4536,202009,38.51,25.59,2.73,5.06,183.08,47.34,0.21,1.3,2.39,56.26,11.49,2.54,1.9
4540,202009,23.46,9.14,0.82,1.4,329.06,50.52,0.12,0.75,0.44,32.03,178.91,1.41,1.7
4545,202009,25.34,9.32,0.97,1.69,188.02,47.64,0.16,1.26,0.36,21.54,383.34,1.4,1.25
4551,202009,28.66,18.38,2.34,5.37,114.64,54.94,0.18,0.9,2.38,50.28,19.87,3.43,2.58
4552,202009,21.13,10.06,1.57,2.08,302.96,27.7,0.22,1.73,0.88,43,9.77,0.83,0.96
4555,202009,36.26,14.26,1.19,1.92,194.71,43.44,0.09,0.93,0.7,37.83,23.73,1.26,2.1
4557,202009,33.49,16.54,1.4,2,236.25,30.09,0.18,0.67,0.71,35.27,12.97,1.75,1.67
4560,202009,36.12,8.19,0.25,0.22,199.41,37.75,0.14,0.62,0.05,21.73,17.81,1.82,2.29
4562,202009,26.29,-13.83,-0.85,-2.78,152.16,63.51,0.05,0.34,-0.43,14.82,.,1.16,1.61
4564,202009,32.2,23.21,1.26,2.18,177.67,45.82,0.07,1.53,0.51,23.75,16.21,1.27,2.66
4566,202009,21.75,6,0.58,1.16,219.43,55.83,0.19,1.03,0.36,31.81,18.86,1.13,0.7
4571,202009,33.34,19.32,3.35,4.74,274.1,28.74,0.26,0.97,1.59,34.98,12.58,1.97,1.88
4572,202009,8.98,-12.75,-0.42,-0.52,1782.27,12.57,0.04,0.99,-0.27,51.48,31.61,1.51,5.95
4576,202009,34.51,7.8,0.77,1.19,185.39,37.02,0.11,1.31,0.32,28.52,79.9,2.53,3.72
